id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,Clase de edad,Perfil,month_num,date,weekday
6539,29.0,management,single,tertiary,no,-11,yes,no,cellular,14,may,164,2,-1,0,unknown,no,25-34,Millenials,5,,
6540,34.0,blue-collar,single,primary,no,505,yes,no,unknown,13,may,351,1,-1,0,unknown,no,25-34,Millenials,5,,
6541,36.0,management,married,tertiary,no,-547,yes,no,cellular,30,apr,267,1,259,2,failure,no,35-44,Adultxs,4,,
6542,39.0,management,married,tertiary,no,562,no,no,cellular,13,sep,303,2,-1,0,unknown,no,35-44,Adultxs,9,,
6543,53.0,blue-collar,divorced,primary,no,4222,no,no,unknown,9,jun,112,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
6544,40.0,services,married,secondary,no,105,yes,no,cellular,9,jul,161,1,-1,0,unknown,no,35-44,Adultxs,7,,
6545,38.0,services,single,secondary,no,0,yes,no,unknown,27,may,166,2,-1,0,unknown,no,35-44,Adultxs,5,,
6546,34.0,admin.,single,secondary,no,66,yes,no,unknown,26,may,237,1,-1,0,unknown,no,25-34,Millenials,5,,
6547,40.0,services,married,secondary,no,0,yes,yes,cellular,2,feb,226,2,-1,0,unknown,no,35-44,Adultxs,2,,
6548,39.0,management,married,secondary,no,13578,yes,no,cellular,21,nov,185,2,-1,0,unknown,no,35-44,Adultxs,11,,
6549,51.0,technician,single,tertiary,no,11222,yes,no,cellular,21,nov,126,2,171,7,failure,no,45-54,Divorciadxs,11,,
6550,33.0,admin.,married,secondary,no,1737,no,no,cellular,30,apr,524,2,-1,0,unknown,no,25-34,Millenials,4,,
6551,59.0,management,divorced,tertiary,no,59,yes,no,unknown,5,may,273,1,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
6552,30.0,technician,single,secondary,no,54,no,no,cellular,11,aug,194,2,-1,0,unknown,no,25-34,Millenials,8,,
6553,61.0,technician,married,primary,no,2282,no,no,cellular,25,nov,1092,1,-1,0,unknown,no,55-64,Gen Z & Boomers,11,,
6554,24.0,admin.,married,secondary,no,299,yes,no,cellular,6,may,209,1,321,1,failure,no,18-24,Gen Z & Boomers,5,,
6555,36.0,management,married,tertiary,no,396,no,no,cellular,13,aug,67,5,-1,0,unknown,no,35-44,Adultxs,8,,
6556,34.0,technician,single,tertiary,no,184,yes,no,cellular,30,jul,87,3,-1,0,unknown,no,25-34,Millenials,7,,
6557,47.0,blue-collar,married,primary,no,475,yes,yes,cellular,29,jan,99,2,251,7,other,no,45-54,Divorciadxs,1,,
6558,40.0,technician,married,secondary,no,-496,no,no,telephone,28,jul,22,2,-1,0,unknown,no,35-44,Adultxs,7,,
6559,46.0,technician,divorced,secondary,no,117,no,no,cellular,29,aug,94,2,-1,0,unknown,no,45-54,Divorciadxs,8,,
6560,32.0,management,married,tertiary,no,713,yes,no,cellular,11,aug,76,7,-1,0,unknown,no,25-34,Millenials,8,,
6561,39.0,management,married,tertiary,no,45,no,no,cellular,28,aug,148,4,-1,0,unknown,no,35-44,Adultxs,8,,
6562,35.0,management,single,tertiary,no,1496,yes,no,cellular,22,aug,73,4,-1,0,unknown,no,35-44,Adultxs,8,,
6563,37.0,services,single,primary,no,0,no,yes,cellular,6,feb,155,6,245,5,other,no,35-44,Adultxs,2,,
6564,45.0,technician,married,unknown,no,886,yes,no,cellular,13,oct,75,2,42,1,failure,no,45-54,Divorciadxs,10,,
6565,38.0,blue-collar,married,primary,no,4592,yes,no,cellular,12,may,360,1,-1,0,unknown,no,35-44,Adultxs,5,,
6566,52.0,technician,married,secondary,no,-38,no,no,unknown,6,jun,613,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
6567,28.0,blue-collar,single,primary,no,431,yes,no,cellular,13,may,68,2,363,2,failure,no,25-34,Millenials,5,,
6568,35.0,management,single,tertiary,no,-292,yes,no,cellular,18,may,166,2,272,6,failure,no,35-44,Adultxs,5,,
6569,45.0,technician,married,secondary,no,2571,no,no,unknown,18,jun,146,2,-1,0,unknown,no,45-54,Divorciadxs,6,,
6570,33.0,management,single,tertiary,no,191,no,yes,cellular,3,feb,678,4,209,1,failure,no,25-34,Millenials,2,,
6571,42.0,technician,divorced,secondary,no,1689,yes,no,cellular,31,jul,50,2,-1,0,unknown,no,35-44,Adultxs,7,,
6572,23.0,student,single,secondary,no,8494,no,no,cellular,25,aug,158,2,-1,0,unknown,no,18-24,Gen Z & Boomers,8,,
6573,49.0,entrepreneur,divorced,secondary,no,159,yes,no,unknown,13,may,95,3,-1,0,unknown,no,45-54,Divorciadxs,5,,
6574,52.0,technician,married,tertiary,no,7,no,yes,unknown,5,may,175,1,-1,0,unknown,no,45-54,Divorciadxs,5,,
6575,27.0,management,single,secondary,no,35,no,no,cellular,4,jul,255,1,-1,0,unknown,no,25-34,Millenials,7,,
6576,34.0,management,married,secondary,no,1007,yes,no,cellular,21,jul,240,2,-1,0,unknown,no,25-34,Millenials,7,,
6577,31.0,technician,married,secondary,no,106,yes,no,unknown,13,may,101,13,-1,0,unknown,no,25-34,Millenials,5,,
6578,45.0,admin.,married,secondary,no,0,yes,no,cellular,18,nov,108,5,-1,0,unknown,no,45-54,Divorciadxs,11,,
6579,32.0,admin.,married,secondary,no,0,no,no,unknown,23,may,206,3,-1,0,unknown,no,25-34,Millenials,5,,
6580,51.0,blue-collar,married,primary,no,216,yes,no,cellular,17,apr,666,3,274,3,failure,no,45-54,Divorciadxs,4,,
6581,56.0,management,married,tertiary,no,746,no,no,cellular,30,apr,193,1,-1,0,unknown,no,55-64,Gen Z & Boomers,4,,
6582,44.0,admin.,married,secondary,no,764,yes,no,cellular,3,sep,232,1,213,1,failure,no,35-44,Adultxs,9,,
6583,41.0,blue-collar,married,secondary,no,193,yes,no,unknown,29,may,130,1,-1,0,unknown,no,35-44,Adultxs,5,,
6584,54.0,self-employed,married,tertiary,no,368,no,no,telephone,31,jul,7,4,-1,0,unknown,no,45-54,Divorciadxs,7,,
6585,31.0,technician,single,secondary,no,205,yes,no,unknown,3,jun,342,2,-1,0,unknown,no,25-34,Millenials,6,,
6586,25.0,admin.,single,secondary,no,96,yes,no,unknown,9,may,176,2,-1,0,unknown,no,25-34,Millenials,5,,
6587,50.0,technician,divorced,secondary,no,8016,no,no,cellular,17,jul,903,4,-1,0,unknown,no,45-54,Divorciadxs,7,,
6588,41.0,entrepreneur,married,tertiary,no,221,yes,no,unknown,14,may,57,2,-1,0,unknown,no,35-44,Adultxs,5,,
6589,33.0,unemployed,single,tertiary,no,157,yes,no,unknown,26,may,897,5,-1,0,unknown,no,25-34,Millenials,5,,
6590,49.0,blue-collar,married,primary,no,4830,yes,no,unknown,6,jun,350,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
6591,34.0,technician,single,tertiary,no,1039,no,no,cellular,11,aug,342,3,-1,0,unknown,no,25-34,Millenials,8,,
6592,60.0,retired,married,primary,no,71,no,no,cellular,10,jul,121,3,-1,0,unknown,no,55-64,Gen Z & Boomers,7,,
6593,45.0,admin.,married,secondary,no,1214,yes,no,cellular,2,feb,150,2,189,2,failure,no,45-54,Divorciadxs,2,,
6594,40.0,self-employed,married,secondary,no,0,no,no,unknown,19,jun,61,1,-1,0,unknown,no,35-44,Adultxs,6,,
6595,50.0,admin.,divorced,secondary,no,0,yes,no,unknown,20,jun,174,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
6596,27.0,management,single,secondary,no,116,yes,no,cellular,6,feb,138,2,-1,0,unknown,no,25-34,Millenials,2,,
6597,53.0,technician,married,secondary,no,100,no,no,cellular,13,aug,205,4,-1,0,unknown,no,45-54,Divorciadxs,8,,
6598,31.0,services,single,secondary,no,91,yes,no,cellular,18,may,111,2,-1,0,unknown,no,25-34,Millenials,5,,
6599,24.0,blue-collar,single,secondary,no,-398,yes,no,cellular,18,may,14,3,355,4,other,no,18-24,Gen Z & Boomers,5,,
6600,68.0,retired,married,tertiary,no,2820,no,no,cellular,5,mar,158,1,92,3,success,no,65+,Gen Z & Boomers,3,,
6601,27.0,services,single,secondary,no,223,yes,yes,cellular,13,may,297,2,-1,0,unknown,no,25-34,Millenials,5,,
6602,46.0,management,single,tertiary,no,2278,no,no,cellular,12,aug,218,5,-1,0,unknown,no,45-54,Divorciadxs,8,,
6603,23.0,technician,single,secondary,no,-782,yes,yes,unknown,19,jun,197,10,-1,0,unknown,no,18-24,Gen Z & Boomers,6,,
6604,76.0,retired,married,unknown,no,8919,no,no,cellular,28,jan,231,1,-1,0,unknown,no,65+,Gen Z & Boomers,1,,
6605,48.0,entrepreneur,married,secondary,no,104,yes,yes,cellular,18,nov,55,1,-1,0,unknown,no,45-54,Divorciadxs,11,,
6606,60.0,management,married,tertiary,no,3387,no,no,cellular,14,aug,636,2,-1,0,unknown,no,55-64,Gen Z & Boomers,8,,
6607,46.0,entrepreneur,married,secondary,no,0,no,yes,cellular,18,jul,115,1,-1,0,unknown,no,45-54,Divorciadxs,7,,
6608,36.0,admin.,single,secondary,no,449,yes,no,unknown,20,jun,136,3,-1,0,unknown,no,35-44,Adultxs,6,,
6609,30.0,technician,single,secondary,no,4787,yes,no,cellular,18,nov,266,1,167,2,failure,no,25-34,Millenials,11,,
6610,33.0,management,single,tertiary,no,1240,yes,no,cellular,4,feb,505,2,260,1,other,no,25-34,Millenials,2,,
6611,36.0,admin.,single,secondary,no,191,yes,no,cellular,25,jul,18,7,-1,0,unknown,no,35-44,Adultxs,7,,
6612,44.0,blue-collar,married,tertiary,no,2185,yes,no,unknown,16,may,698,1,-1,0,unknown,no,35-44,Adultxs,5,,
6613,36.0,admin.,single,secondary,no,0,yes,no,cellular,21,nov,139,2,-1,0,unknown,no,35-44,Adultxs,11,,
6614,44.0,technician,married,secondary,no,2857,no,no,cellular,5,aug,318,2,-1,0,unknown,no,35-44,Adultxs,8,,
6615,70.0,retired,married,primary,no,3782,no,no,cellular,16,mar,618,1,-1,0,unknown,no,65+,Gen Z & Boomers,3,,
6616,48.0,technician,divorced,tertiary,no,83,no,yes,cellular,19,aug,243,6,-1,0,unknown,no,45-54,Divorciadxs,8,,
6617,52.0,management,married,tertiary,no,6,no,no,telephone,19,oct,57,1,-1,0,unknown,no,45-54,Divorciadxs,10,,
6618,34.0,admin.,single,secondary,no,88,yes,no,unknown,27,may,169,2,-1,0,unknown,no,25-34,Millenials,5,,
6619,35.0,technician,married,secondary,no,294,yes,no,cellular,15,jun,238,6,98,5,success,no,35-44,Adultxs,6,,
6620,54.0,entrepreneur,married,tertiary,no,84,no,no,cellular,29,jul,34,2,-1,0,unknown,no,45-54,Divorciadxs,7,,
6621,47.0,technician,divorced,secondary,no,84,no,no,cellular,8,aug,49,2,-1,0,unknown,no,45-54,Divorciadxs,8,,
6622,38.0,blue-collar,married,secondary,no,602,yes,no,unknown,30,may,161,12,-1,0,unknown,no,35-44,Adultxs,5,,
6623,41.0,management,divorced,secondary,no,0,no,no,cellular,6,aug,438,2,-1,0,unknown,no,35-44,Adultxs,8,,
6624,28.0,blue-collar,married,secondary,no,-470,yes,no,cellular,7,may,275,2,-1,0,unknown,no,25-34,Millenials,5,,
6625,58.0,services,married,secondary,no,-37,no,yes,telephone,6,feb,150,2,205,6,failure,no,55-64,Gen Z & Boomers,2,,
6626,59.0,admin.,married,secondary,no,2145,no,no,telephone,17,nov,273,2,-1,0,unknown,no,55-64,Gen Z & Boomers,11,,
6627,32.0,management,married,tertiary,no,937,no,no,cellular,26,may,61,1,190,1,failure,no,25-34,Millenials,5,,
6628,55.0,blue-collar,married,secondary,no,2059,yes,no,cellular,11,may,149,1,259,4,failure,no,55-64,Gen Z & Boomers,5,,
6629,38.0,blue-collar,married,secondary,no,3598,no,no,unknown,6,jun,154,1,-1,0,unknown,no,35-44,Adultxs,6,,
6630,40.0,blue-collar,married,primary,no,1206,no,yes,telephone,16,jul,201,5,-1,0,unknown,no,35-44,Adultxs,7,,
6631,45.0,entrepreneur,divorced,tertiary,no,1273,yes,yes,cellular,20,nov,206,2,162,3,failure,no,45-54,Divorciadxs,11,,
6632,42.0,entrepreneur,married,secondary,no,46,no,no,cellular,2,feb,1013,1,-1,0,unknown,no,35-44,Adultxs,2,,
6633,53.0,self-employed,married,secondary,no,534,yes,no,cellular,29,jul,115,4,-1,0,unknown,no,45-54,Divorciadxs,7,,
6634,32.0,technician,married,secondary,no,-300,no,no,cellular,28,aug,226,9,-1,0,unknown,no,25-34,Millenials,8,,
6635,55.0,housemaid,married,primary,no,4,no,no,cellular,21,nov,85,3,-1,0,unknown,no,55-64,Gen Z & Boomers,11,,
6636,54.0,services,married,unknown,no,386,no,yes,cellular,19,nov,74,1,152,1,success,no,45-54,Divorciadxs,11,,
6637,46.0,blue-collar,married,secondary,no,-396,no,yes,cellular,4,aug,115,1,-1,0,unknown,no,45-54,Divorciadxs,8,,
6638,39.0,management,married,tertiary,no,0,yes,no,cellular,11,may,112,1,-1,0,unknown,no,35-44,Adultxs,5,,
6639,36.0,management,divorced,tertiary,no,14930,no,no,cellular,23,jul,190,1,-1,0,unknown,no,35-44,Adultxs,7,,
6640,44.0,management,married,tertiary,no,-600,yes,no,cellular,18,aug,360,1,-1,0,unknown,no,35-44,Adultxs,8,,
6641,28.0,student,single,tertiary,no,3733,yes,no,cellular,21,aug,419,5,91,7,success,no,25-34,Millenials,8,,
6642,36.0,admin.,married,secondary,no,465,yes,no,unknown,20,may,160,1,-1,0,unknown,no,35-44,Adultxs,5,,
6643,43.0,technician,married,secondary,no,994,yes,yes,cellular,5,may,51,1,-1,0,unknown,no,35-44,Adultxs,5,,
6644,25.0,blue-collar,married,secondary,no,758,yes,no,unknown,28,may,504,3,-1,0,unknown,no,25-34,Millenials,5,,
6645,31.0,management,married,tertiary,no,256,yes,no,cellular,7,jul,28,24,-1,0,unknown,no,25-34,Millenials,7,,
6646,60.0,retired,married,tertiary,no,3461,no,no,cellular,3,feb,128,2,-1,0,unknown,no,55-64,Gen Z & Boomers,2,,
6647,29.0,technician,divorced,secondary,no,124,no,no,unknown,27,may,125,1,-1,0,unknown,no,25-34,Millenials,5,,
6648,46.0,services,divorced,secondary,no,355,yes,no,cellular,8,may,122,2,338,8,other,no,45-54,Divorciadxs,5,,
6649,31.0,management,married,tertiary,no,1514,no,no,cellular,12,aug,284,2,-1,0,unknown,no,25-34,Millenials,8,,
6650,31.0,management,married,tertiary,no,40,no,no,cellular,2,feb,118,2,-1,0,unknown,no,25-34,Millenials,2,,
6651,45.0,blue-collar,married,unknown,no,-320,yes,no,unknown,28,may,204,3,-1,0,unknown,no,45-54,Divorciadxs,5,,
6652,60.0,retired,married,primary,no,566,no,yes,cellular,23,jul,423,1,-1,0,unknown,no,55-64,Gen Z & Boomers,7,,
6653,50.0,housemaid,married,secondary,no,388,no,no,cellular,8,jun,152,2,89,2,success,no,45-54,Divorciadxs,6,,
6654,34.0,management,married,tertiary,no,577,yes,no,cellular,20,apr,243,2,153,1,failure,no,25-34,Millenials,4,,
6655,33.0,admin.,married,secondary,no,17,yes,no,cellular,13,may,74,1,351,1,failure,no,25-34,Millenials,5,,
6656,57.0,housemaid,married,primary,no,260,yes,no,unknown,16,may,38,3,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
6657,38.0,self-employed,divorced,secondary,no,0,yes,no,cellular,20,apr,84,1,-1,0,unknown,no,35-44,Adultxs,4,,
6658,42.0,management,married,tertiary,no,1823,yes,no,unknown,13,may,31,1,-1,0,unknown,no,35-44,Adultxs,5,,
6659,54.0,self-employed,married,primary,no,1463,no,no,unknown,20,jun,60,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
6660,46.0,services,divorced,unknown,no,3390,no,no,unknown,20,jun,152,3,-1,0,unknown,no,45-54,Divorciadxs,6,,
6661,59.0,management,married,primary,no,2769,yes,no,cellular,19,nov,104,1,131,2,failure,no,55-64,Gen Z & Boomers,11,,
6662,38.0,self-employed,married,secondary,no,215,yes,no,cellular,20,nov,70,1,167,1,failure,no,35-44,Adultxs,11,,
6663,49.0,technician,married,secondary,no,12531,no,no,cellular,13,aug,77,8,-1,0,unknown,no,45-54,Divorciadxs,8,,
6664,49.0,technician,married,tertiary,no,80,no,no,cellular,17,jul,123,1,-1,0,unknown,no,45-54,Divorciadxs,7,,
6665,30.0,technician,divorced,tertiary,no,317,yes,no,cellular,25,jul,67,5,-1,0,unknown,no,25-34,Millenials,7,,
6666,52.0,self-employed,single,primary,no,217,no,yes,cellular,15,jul,193,6,-1,0,unknown,no,45-54,Divorciadxs,7,,
6667,38.0,admin.,married,secondary,no,4874,no,no,unknown,6,jun,1291,3,-1,0,unknown,no,35-44,Adultxs,6,,
6668,44.0,admin.,single,secondary,no,275,yes,no,cellular,14,may,7,5,367,4,failure,no,35-44,Adultxs,5,,
6669,39.0,management,married,primary,no,738,yes,yes,cellular,18,jul,215,3,-1,0,unknown,no,35-44,Adultxs,7,,
6670,38.0,admin.,married,secondary,no,1839,no,no,unknown,23,may,63,2,-1,0,unknown,no,35-44,Adultxs,5,,
6671,36.0,technician,divorced,secondary,no,556,yes,no,cellular,18,nov,154,3,189,1,failure,no,35-44,Adultxs,11,,
6672,32.0,services,married,secondary,no,207,yes,no,unknown,23,may,360,1,-1,0,unknown,no,25-34,Millenials,5,,
6673,57.0,admin.,divorced,secondary,no,-461,yes,yes,unknown,4,jun,145,8,-1,0,unknown,no,55-64,Gen Z & Boomers,6,,
6674,45.0,blue-collar,married,primary,no,789,no,yes,cellular,29,jan,79,1,-1,0,unknown,no,45-54,Divorciadxs,1,,
6675,43.0,management,divorced,tertiary,no,1133,yes,no,cellular,5,may,131,1,-1,0,unknown,no,35-44,Adultxs,5,,
6676,42.0,admin.,single,secondary,no,4253,yes,no,cellular,13,may,146,1,-1,0,unknown,no,35-44,Adultxs,5,,
6677,58.0,retired,married,secondary,no,255,no,no,unknown,28,may,362,3,-1,0,unknown,no,55-64,Gen Z & Boomers,5,,
6678,53.0,unemployed,married,secondary,no,582,yes,no,unknown,8,may,96,2,-1,0,unknown,no,45-54,Divorciadxs,5,,
6679,30.0,technician,married,secondary,no,743,no,no,cellular,29,jan,142,2,-1,0,unknown,no,25-34,Millenials,1,,
6680,40.0,blue-collar,married,primary,no,570,yes,no,unknown,12,may,109,3,-1,0,unknown,no,35-44,Adultxs,5,,
6681,35.0,admin.,married,secondary,no,786,no,yes,cellular,25,jul,322,1,-1,0,unknown,no,35-44,Adultxs,7,,
6682,34.0,services,married,secondary,no,295,yes,yes,cellular,4,jul,64,1,-1,0,unknown,no,25-34,Millenials,7,,
6683,35.0,management,married,tertiary,no,2583,no,no,cellular,19,nov,210,1,-1,0,unknown,no,35-44,Adultxs,11,,
6684,28.0,blue-collar,single,secondary,no,1285,no,no,telephone,30,jan,199,2,2,17,other,no,25-34,Millenials,1,,
6685,39.0,technician,single,secondary,no,287,yes,no,cellular,14,jul,84,3,-1,0,unknown,no,35-44,Adultxs,7,,
6686,51.0,admin.,married,primary,no,658,yes,no,unknown,14,may,369,1,-1,0,unknown,no,45-54,Divorciadxs,5,,
6687,29.0,blue-collar,married,secondary,no,246,yes,no,cellular,28,jul,194,5,-1,0,unknown,no,25-34,Millenials,7,,
6688,44.0,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,28,aug,210,3,-1,0,unknown,no,35-44,Adultxs,8,,
6689,32.0,blue-collar,divorced,unknown,no,291,yes,yes,unknown,27,jun,120,6,-1,0,unknown,no,25-34,Millenials,6,,
6690,28.0,admin.,single,secondary,no,19,no,no,cellular,8,jul,78,4,-1,0,unknown,no,25-34,Millenials,7,,
6691,53.0,blue-collar,married,secondary,no,5700,yes,no,unknown,14,may,97,1,-1,0,unknown,no,45-54,Divorciadxs,5,,
6692,81.0,retired,divorced,unknown,no,0,no,no,telephone,16,oct,128,1,-1,0,unknown,no,65+,Gen Z & Boomers,10,,
6693,33.0,blue-collar,married,secondary,no,-346,yes,yes,unknown,23,may,29,3,-1,0,unknown,no,25-34,Millenials,5,,
6694,37.0,entrepreneur,married,tertiary,yes,-456,yes,yes,unknown,20,jun,42,7,-1,0,unknown,no,35-44,Adultxs,6,,
6695,37.0,technician,married,secondary,no,5953,no,no,cellular,5,aug,1113,1,-1,0,unknown,no,35-44,Adultxs,8,,
6696,35.0,technician,single,secondary,no,1693,yes,no,cellular,26,may,58,1,105,1,success,no,35-44,Adultxs,5,,
6697,30.0,admin.,married,secondary,no,350,no,yes,cellular,9,jul,171,5,-1,0,unknown,no,25-34,Millenials,7,,
6698,43.0,blue-collar,married,primary,no,-181,yes,no,cellular,17,apr,351,1,337,3,failure,no,35-44,Adultxs,4,,
6699,45.0,retired,divorced,secondary,no,1735,no,yes,unknown,17,jun,306,1,-1,0,unknown,no,45-54,Divorciadxs,6,,
6700,34.0,blue-collar,married,secondary,no,157,yes,no,cellular,11,jul,254,2,-1,0,unknown,no,25-34,Millenials,7,,
6701,40.0,admin.,married,secondary,no,67,no,yes,cellular,19,nov,359,2,152,5,failure,no,35-44,Adultxs,11,,
6702,60.0,admin.,married,primary,no,-444,no,yes,cellular,16,jul,227,1,-1,0,unknown,no,55-64,Gen Z & Boomers,7,,
6703,54.0,self-employed,married,primary,no,0,no,yes,telephone,9,jul,130,2,-1,0,unknown,no,45-54,Divorciadxs,7,,
6704,39.0,blue-collar,married,secondary,no,171,yes,yes,cellular,8,may,153,1,353,1,failure,no,35-44,Adultxs,5,,
6705,44.0,admin.,married,secondary,no,262,yes,no,cellular,9,jul,74,1,-1,0,unknown,no,35-44,Adultxs,7,,
6706,32.0,technician,married,tertiary,no,0,yes,no,cellular,19,nov,231,4,-1,0,unknown,no,25-34,Millenials,11,,
6707,34.0,blue-collar,married,secondary,no,965,yes,no,cellular,20,apr,372,2,332,2,other,no,25-34,Millenials,4,,
6708,44.0,management,married,tertiary,no,0,no,no,unknown,13,may,27,1,-1,0,unknown,no,35-44,Adultxs,5,,
6709,30.0,management,single,tertiary,no,6392,yes,no,cellular,5,may,335,1,-1,0,unknown,no,25-34,Millenials,5,,
6710,47.0,unknown,married,unknown,no,194,no,no,cellular,4,aug,108,1,-1,0,unknown,no,45-54,Divorciadxs,8,,
6711,74.0,retired,divorced,primary,no,2308,no,no,telephone,16,sep,251,2,535,2,success,no,65+,Gen Z & Boomers,9,,
6712,27.0,admin.,married,secondary,no,941,yes,no,cellular,11,jul,124,1,-1,0,unknown,no,25-34,Millenials,7,,
6713,34.0,housemaid,divorced,primary,no,46,yes,no,telephone,11,jul,31,2,-1,0,unknown,no,25-34,Millenials,7,,
6714,52.0,housemaid,divorced,secondary,no,131,yes,yes,cellular,11,may,87,1,-1,0,unknown,no,45-54,Divorciadxs,5,,
6715,32.0,services,married,secondary,no,1844,yes,yes,cellular,3,feb,158,4,201,6,failure,no,25-34,Millenials,2,,
6716,42.0,admin.,married,secondary,no,281,yes,no,unknown,15,may,118,1,-1,0,unknown,no,35-44,Adultxs,5,,
6717,31.0,technician,single,secondary,no,109,yes,no,unknown,21,may,419,1,-1,0,unknown,no,25-34,Millenials,5,,
6718,31.0,technician,divorced,secondary,no,268,no,no,unknown,16,may,118,2,-1,0,unknown,no,25-34,Millenials,5,,
6719,31.0,admin.,married,secondary,no,298,yes,yes,unknown,26,may,518,1,-1,0,unknown,no,25-34,Millenials,5,,
6720,57.0,entrepreneur,married,secondary,yes,-525,no,yes,cellular,25,jul,337,1,-1,0,unknown,no,55-64,Gen Z & Boomers,7,,
6721,40.0,management,married,primary,no,738,yes,yes,cellular,2,apr,399,2,258,3,failure,no,35-44,Adultxs,4,,
6722,23.0,blue-collar,married,secondary,no,94,yes,no,unknown,5,may,193,1,-1,0,unknown,no,18-24,Gen Z & Boomers,5,,
6723,43.0,management,divorced,unknown,no,7702,no,no,cellular,1,sep,108,7,102,3,success,no,35-44,Adultxs,9,,
6724,45.0,admin.,divorced,unknown,no,857,no,no,telephone,8,jul,49,7,-1,0,unknown,no,45-54,Divorciadxs,7,,
6725,58.0,technician,divorced,secondary,no,-354,yes,yes,cellular,7,jul,98,1,-1,0,unknown,no,55-64,Gen Z & Boomers,7,,
6726,38.0,blue-collar,married,unknown,no,0,yes,no,cellular,2,apr,477,2,267,1,failure,no,35-44,Adultxs,4,,
6727,48.0,admin.,married,secondary,no,112,no,no,cellular,18,aug,139,5,-1,0,unknown,no,45-54,Divorciadxs,8,,
6728,47.0,technician,divorced,secondary,no,5735,no,no,unknown,19,jun,282,4,-1,0,unknown,no,45-54,Divorciadxs,6,,
6729,49.0,technician,divorced,tertiary,no,1807,yes,no,cellular,2,jun,225,1,82,1,success,no,45-54,Divorciadxs,6,,
6730,28.0,blue-collar,single,primary,no,-30,yes,no,cellular,31,jul,108,5,-1,0,unknown,no,25-34,Millenials,7,,
6731,31.0,student,single,secondary,no,216,no,no,cellular,3,jun,138,1,-1,0,unknown,no,25-34,Millenials,6,,
6732,38.0,technician,married,tertiary,no,127,yes,no,cellular,14,oct,113,1,50,2,success,no,35-44,Adultxs,10,,
6733,43.0,blue-collar,married,secondary,no,1096,no,yes,unknown,30,may,180,1,-1,0,unknown,no,35-44,Adultxs,5,,
6734,52.0,management,married,secondary,no,5193,no,no,cellular,23,apr,477,2,-1,0,unknown,no,45-54,Divorciadxs,4,,
